2017-12-26; 06:10:03; 44.0
2017-12-26; 06:20:03; 44.0
2017-12-26; 06:30:02; 44.0
2017-12-26; 06:40:02; 44.5
2017-12-26; 06:50:03; 44.0
2017-12-26; 07:00:03; 45.1
2017-12-26; 07:10:02; 44.0
2017-12-26; 07:20:02; 44.0
2017-12-26; 07:30:03; 44.0
2017-12-26; 07:40:03; 44.0
2017-12-26; 07:50:03; 44.5
2017-12-26; 08:00:02; 46.2
2017-12-26; 08:10:02; 44.0
2017-12-26; 08:20:02; 43.5
2017-12-26; 08:30:02; 44.0
2017-12-26; 08:40:03; 44.5
2017-12-26; 08:50:02; 44.0
2017-12-26; 09:00:02; 45.6
2017-12-26; 09:10:02; 44.0
2017-12-26; 09:20:03; 44.5
2017-12-26; 09:30:02; 44.5
2017-12-26; 09:40:02; 44.0
2017-12-26; 09:50:02; 44.5
2017-12-26; 10:00:02; 46.2
2017-12-26; 10:10:02; 45.1
2017-12-26; 10:20:02; 44.0
2017-12-26; 10:30:02; 44.0
2017-12-26; 10:40:02; 44.0
2017-12-26; 10:50:03; 44.0
2017-12-26; 11:00:02; 46.2
2017-12-26; 11:10:02; 44.5
2017-12-26; 11:20:03; 45.1
2017-12-26; 11:30:02; 44.5
2017-12-26; 11:40:02; 45.1
2017-12-26; 11:50:03; 45.1
2017-12-26; 12:00:03; 47.2
2017-12-26; 12:10:03; 45.1
2017-12-26; 12:20:02; 45.1
2017-12-26; 12:30:03; 45.1
2017-12-26; 12:40:02; 45.1
2017-12-26; 12:50:02; 44.5
2017-12-26; 13:00:02; 46.7
2017-12-26; 13:10:02; 45.1
2017-12-26; 13:20:03; 45.1
2017-12-26; 13:30:02; 45.6
2017-12-26; 13:40:02; 45.1
2017-12-26; 13:50:03; 45.6
2017-12-26; 14:00:03; 47.2
2017-12-26; 14:10:02; 45.1
2017-12-26; 14:20:03; 45.6
2017-12-26; 14:30:02; 45.1
2017-12-26; 14:40:02; 45.1
2017-12-26; 14:50:03; 45.1
2017-12-26; 15:00:03; 47.2
2017-12-26; 15:10:05; 46.2
2017-12-26; 15:20:02; 45.6
2017-12-26; 15:30:03; 45.1
2017-12-26; 15:40:02; 45.1
2017-12-26; 15:50:03; 45.1
2017-12-26; 16:00:03; 46.7
2017-12-26; 16:10:02; 45.1
2017-12-26; 16:20:02; 44.0
2017-12-26; 16:30:02; 45.6
2017-12-26; 16:40:02; 44.5
2017-12-26; 16:50:03; 45.1
2017-12-26; 17:00:03; 46.2
2017-12-26; 17:10:03; 44.0
2017-12-26; 17:20:03; 44.5
2017-12-26; 17:30:03; 45.1
2017-12-26; 17:40:02; 45.1
2017-12-26; 17:50:03; 44.5
2017-12-26; 18:00:02; 46.7
2017-12-26; 18:10:02; 45.1
2017-12-26; 18:20:02; 44.5
2017-12-26; 18:30:03; 44.5
2017-12-26; 18:40:02; 45.1
2017-12-26; 18:50:03; 44.0
2017-12-26; 19:00:02; 46.2
2017-12-26; 19:10:03; 45.1
2017-12-26; 19:20:02; 44.0
2017-12-26; 19:30:02; 44.0
2017-12-26; 19:40:02; 45.1
2017-12-26; 19:50:02; 45.1
2017-12-26; 20:00:03; 46.2
2017-12-26; 20:10:03; 44.0
2017-12-26; 20:20:02; 44.5
2017-12-26; 20:30:03; 44.0
2017-12-26; 20:40:03; 44.5
2017-12-26; 20:50:02; 44.0
2017-12-26; 21:00:02; 46.2
2017-12-26; 21:10:02; 44.0
2017-12-26; 21:20:02; 44.5
2017-12-26; 21:30:02; 44.0
2017-12-26; 21:40:02; 44.5
2017-12-26; 21:50:03; 44.0
2017-12-26; 22:00:03; 46.7
2017-12-26; 22:10:02; 44.0
2017-12-26; 22:20:02; 44.0
2017-12-26; 22:30:03; 44.5
2017-12-26; 22:40:03; 44.0
2017-12-26; 22:50:02; 44.0
2017-12-26; 23:00:02; 45.1
2017-12-26; 23:10:02; 45.1
2017-12-26; 23:20:03; 44.5
2017-12-26; 23:30:02; 44.0
2017-12-26; 23:40:03; 44.5
2017-12-26; 23:50:02; 44.0
2017-12-27; 00:00:03; 48.3
2017-12-27; 00:10:06; 56.9
2017-12-27; 00:20:05; 58.5
2017-12-27; 00:30:07; 58.5
2017-12-27; 00:40:03; 48.3
2017-12-27; 00:50:02; 45.6
2017-12-27; 01:00:03; 46.7
2017-12-27; 01:10:03; 44.0
2017-12-27; 01:20:02; 44.0
2017-12-27; 01:30:03; 44.0
2017-12-27; 01:40:02; 44.5
2017-12-27; 01:50:02; 44.0
2017-12-27; 02:00:03; 45.6
2017-12-27; 02:10:02; 44.0
2017-12-27; 02:20:03; 45.1
2017-12-27; 02:30:02; 44.0
2017-12-27; 02:40:03; 44.0
2017-12-27; 02:50:02; 44.0
2017-12-27; 03:00:03; 45.6
2017-12-27; 03:10:02; 45.1
2017-12-27; 03:20:03; 44.0
2017-12-27; 03:30:02; 44.5
2017-12-27; 03:40:03; 43.5
2017-12-27; 03:50:02; 43.5
2017-12-27; 04:00:02; 46.2
2017-12-27; 04:10:03; 43.5
2017-12-27; 04:20:03; 44.0
2017-12-27; 04:30:02; 44.0
2017-12-27; 04:40:02; 43.5
2017-12-27; 04:50:02; 44.0
2017-12-27; 05:00:02; 45.6
2017-12-27; 05:10:02; 44.5
2017-12-27; 05:20:03; 44.0
2017-12-27; 05:30:02; 45.1
2017-12-27; 05:40:02; 44.0
2017-12-27; 05:50:03; 44.5
2017-12-27; 06:00:03; 45.6
2017-12-27; 06:10:03; 44.0
2017-12-27; 06:20:02; 44.0
2017-12-27; 06:30:02; 44.5
2017-12-27; 06:40:02; 44.0
2017-12-27; 06:50:02; 44.0
2017-12-27; 07:00:03; 46.2
2017-12-27; 07:10:02; 44.5
2017-12-27; 07:20:02; 44.5
2017-12-27; 07:30:03; 44.5
2017-12-27; 07:40:03; 44.0
2017-12-27; 07:50:02; 43.5
2017-12-27; 08:00:02; 45.6
2017-12-27; 08:10:02; 44.5
2017-12-27; 08:20:02; 44.0
2017-12-27; 08:30:03; 44.0
2017-12-27; 08:40:03; 43.5
2017-12-27; 08:50:02; 44.5
2017-12-27; 09:00:02; 45.6
2017-12-27; 09:10:03; 44.0
2017-12-27; 09:20:02; 44.0
2017-12-27; 09:30:03; 44.0
2017-12-27; 09:40:03; 44.0
2017-12-27; 09:50:02; 44.0
2017-12-27; 10:00:03; 46.2
2017-12-27; 10:10:02; 44.5
2017-12-27; 10:20:03; 44.0
2017-12-27; 10:30:03; 44.0
2017-12-27; 10:40:03; 44.0
2017-12-27; 10:50:03; 44.0
2017-12-27; 11:00:02; 45.6
2017-12-27; 11:10:02; 44.5
2017-12-27; 11:20:03; 44.5
2017-12-27; 11:30:02; 44.0
2017-12-27; 11:40:02; 44.0
2017-12-27; 11:50:02; 44.5
2017-12-27; 12:00:03; 46.2
2017-12-27; 12:10:02; 45.6
2017-12-27; 12:20:02; 45.1
2017-12-27; 12:30:02; 44.5
2017-12-27; 12:40:03; 45.1
2017-12-27; 12:50:02; 44.5
2017-12-27; 13:00:02; 47.2
2017-12-27; 13:10:03; 45.1
2017-12-27; 13:20:02; 45.1
2017-12-27; 13:30:02; 45.1
2017-12-27; 13:40:03; 45.1
2017-12-27; 13:50:03; 45.1
2017-12-27; 14:00:03; 46.2
2017-12-27; 14:10:03; 45.1
2017-12-27; 14:20:02; 45.1
2017-12-27; 14:30:02; 45.1
2017-12-27; 14:40:03; 45.1
2017-12-27; 14:50:03; 44.5
2017-12-27; 15:00:02; 47.2
2017-12-27; 15:10:04; 47.2
2017-12-27; 15:20:02; 44.5
2017-12-27; 15:30:02; 45.1
2017-12-27; 15:40:02; 45.1
2017-12-27; 15:50:02; 45.6
2017-12-27; 16:00:02; 47.2
2017-12-27; 16:10:02; 45.1
2017-12-27; 16:20:02; 45.1
2017-12-27; 16:30:03; 45.1
2017-12-27; 16:40:03; 45.1
2017-12-27; 16:50:03; 45.1
2017-12-27; 17:00:02; 46.2
2017-12-27; 17:10:03; 45.1
2017-12-27; 17:20:02; 45.1
2017-12-27; 17:30:03; 44.0
2017-12-27; 17:40:03; 45.1
2017-12-27; 17:50:02; 44.0
2017-12-27; 18:00:03; 46.7
2017-12-27; 18:10:03; 44.0
2017-12-27; 18:20:02; 44.5
2017-12-27; 18:30:02; 44.5
2017-12-27; 18:40:02; 45.1
2017-12-27; 18:50:03; 44.5
2017-12-27; 19:00:03; 46.7
2017-12-27; 19:10:02; 45.1
2017-12-27; 19:20:02; 44.5
2017-12-27; 19:30:03; 44.5
2017-12-27; 19:40:03; 44.5
2017-12-27; 19:50:03; 44.5
2017-12-27; 20:00:02; 45.6
2017-12-27; 20:10:02; 44.0
2017-12-27; 20:20:02; 44.5
2017-12-27; 20:30:03; 44.0
2017-12-27; 20:40:03; 44.5
2017-12-27; 20:50:03; 44.0
2017-12-27; 21:00:02; 46.2
2017-12-27; 21:10:03; 44.5
2017-12-27; 21:20:02; 44.0
2017-12-27; 21:30:03; 44.5
2017-12-27; 21:40:03; 44.5
2017-12-27; 21:50:03; 44.0
2017-12-27; 22:00:02; 46.7
2017-12-27; 22:10:03; 44.0
2017-12-27; 22:20:02; 44.5
2017-12-27; 22:30:03; 44.0
2017-12-27; 22:40:03; 44.0
2017-12-27; 22:50:02; 44.5
2017-12-27; 23:00:02; 45.6
2017-12-27; 23:10:02; 51.5
2017-12-27; 23:20:03; 44.5
2017-12-27; 23:30:03; 44.0
2017-12-27; 23:40:03; 44.0
2017-12-27; 23:50:02; 44.0
2017-12-28; 00:00:03; 47.8
2017-12-28; 00:10:05; 56.9
2017-12-28; 00:20:04; 58.5
2017-12-28; 00:30:07; 58.0
2017-12-28; 00:40:03; 47.8
2017-12-28; 00:50:02; 45.1
2017-12-28; 01:00:02; 46.2
2017-12-28; 01:10:02; 44.0
2017-12-28; 01:20:03; 44.0
2017-12-28; 01:30:02; 44.0
2017-12-28; 01:40:02; 44.0
2017-12-28; 01:50:03; 44.0
2017-12-28; 02:00:02; 45.6
2017-12-28; 02:10:02; 44.0
2017-12-28; 02:20:03; 44.0
2017-12-28; 02:30:02; 44.0
2017-12-28; 02:40:03; 44.5
2017-12-28; 02:50:02; 44.0
2017-12-28; 03:00:02; 45.1
2017-12-28; 03:10:03; 44.0
2017-12-28; 03:20:02; 44.0
2017-12-28; 03:30:03; 42.9
2017-12-28; 03:40:03; 44.5
2017-12-28; 03:50:02; 44.0
2017-12-28; 04:00:02; 45.6
2017-12-28; 04:10:03; 45.1
2017-12-28; 04:20:02; 44.0
2017-12-28; 04:30:03; 44.5
2017-12-28; 04:40:03; 44.0
2017-12-28; 04:50:02; 44.0
2017-12-28; 05:00:02; 46.2
2017-12-28; 05:10:02; 44.0
2017-12-28; 05:20:02; 44.0
2017-12-28; 05:30:02; 44.0
2017-12-28; 05:40:02; 44.0
2017-12-28; 05:50:02; 44.0
2017-12-28; 06:00:02; 46.2
2017-12-28; 06:10:02; 44.0
2017-12-28; 06:20:03; 44.0
2017-12-28; 06:30:03; 44.0
2017-12-28; 06:40:03; 44.0
2017-12-28; 06:50:03; 44.0
2017-12-28; 07:00:02; 46.2
2017-12-28; 07:10:02; 44.5
2017-12-28; 07:20:03; 42.9
2017-12-28; 07:30:02; 44.5
2017-12-28; 07:40:03; 44.0
2017-12-28; 07:50:02; 44.0
2017-12-28; 08:00:03; 45.6
2017-12-28; 08:10:02; 44.0
2017-12-28; 08:20:02; 44.0
2017-12-28; 08:30:02; 44.0
2017-12-28; 08:40:02; 44.0
2017-12-28; 08:50:02; 43.5
2017-12-28; 09:00:03; 46.2
2017-12-28; 09:10:03; 44.0
2017-12-28; 09:20:03; 44.0
2017-12-28; 09:30:02; 44.0
2017-12-28; 09:40:03; 44.0
2017-12-28; 09:50:03; 44.5
2017-12-28; 10:00:02; 45.6
2017-12-28; 10:10:03; 43.5
2017-12-28; 10:20:03; 44.5
2017-12-28; 10:30:02; 43.5
2017-12-28; 10:40:02; 44.0
2017-12-28; 10:50:02; 44.5
2017-12-28; 11:00:03; 46.2
2017-12-28; 11:10:02; 44.5
2017-12-28; 11:20:03; 44.5
2017-12-28; 11:30:02; 44.0
2017-12-28; 11:40:02; 44.0
2017-12-28; 11:50:02; 45.1
2017-12-28; 12:00:02; 45.6
2017-12-28; 12:10:02; 44.0
2017-12-28; 12:20:03; 44.0
2017-12-28; 12:30:03; 43.5
2017-12-28; 12:40:03; 45.1
2017-12-28; 12:50:02; 44.5
2017-12-28; 13:00:02; 46.2
2017-12-28; 13:10:03; 44.5
2017-12-28; 13:20:03; 45.1
2017-12-28; 13:30:02; 43.5
2017-12-28; 13:40:03; 44.0
2017-12-28; 13:50:03; 45.1
2017-12-28; 14:00:03; 46.2
2017-12-28; 14:10:03; 44.0
2017-12-28; 14:20:03; 45.1
2017-12-28; 14:30:03; 45.1
2017-12-28; 14:40:02; 44.5
2017-12-28; 14:50:02; 45.1
2017-12-28; 15:00:03; 45.6
2017-12-28; 15:10:03; 45.1
2017-12-28; 15:20:05; 44.5
2017-12-28; 15:30:03; 44.5
2017-12-28; 15:40:02; 45.1
2017-12-28; 15:50:02; 44.0
2017-12-28; 16:00:02; 46.2
2017-12-28; 16:10:02; 45.1
2017-12-28; 16:20:02; 44.0
2017-12-28; 16:30:02; 45.1
2017-12-28; 16:40:02; 45.1
2017-12-28; 16:50:02; 44.5
2017-12-28; 17:00:02; 46.2
2017-12-28; 17:10:02; 44.5
2017-12-28; 17:20:03; 44.0
2017-12-28; 17:30:02; 44.5
2017-12-28; 17:40:02; 44.5
2017-12-28; 17:50:03; 44.5
2017-12-28; 18:00:02; 48.3
2017-12-28; 18:10:03; 44.0
2017-12-28; 18:20:02; 44.5
2017-12-28; 18:30:03; 44.0
2017-12-28; 18:40:02; 44.0
2017-12-28; 18:50:03; 45.1
2017-12-28; 19:00:02; 45.6
2017-12-28; 19:10:03; 45.1
2017-12-28; 19:20:02; 44.0
2017-12-28; 19:30:03; 44.0
2017-12-28; 19:40:02; 44.0
2017-12-28; 19:50:03; 44.0
2017-12-28; 20:00:02; 45.1
2017-12-28; 20:10:03; 43.5
2017-12-28; 20:20:02; 44.5
2017-12-28; 20:30:03; 44.0
2017-12-28; 20:40:02; 44.0
2017-12-28; 20:50:03; 43.5
2017-12-28; 21:00:03; 46.2
2017-12-28; 21:10:03; 44.0
2017-12-28; 21:20:02; 44.5
2017-12-28; 21:30:03; 43.5
2017-12-28; 21:40:02; 44.0
2017-12-28; 21:50:02; 43.5
2017-12-28; 22:00:03; 45.6
2017-12-28; 22:10:03; 44.0
2017-12-28; 22:20:02; 44.0
2017-12-28; 22:30:02; 44.0
2017-12-28; 22:40:03; 44.0
2017-12-28; 22:50:02; 44.0
2017-12-28; 23:00:03; 45.6
2017-12-28; 23:10:02; 43.5
2017-12-28; 23:20:03; 44.0
2017-12-28; 23:30:02; 43.5
2017-12-28; 23:40:03; 44.0
2017-12-28; 23:50:02; 44.0
2017-12-29; 00:00:03; 47.2
2017-12-29; 00:10:05; 55.8
2017-12-29; 00:20:04; 57.5
2017-12-29; 00:30:06; 57.5
2017-12-29; 00:40:02; 47.2
2017-12-29; 00:50:03; 44.5
2017-12-29; 01:00:02; 46.2
2017-12-29; 01:10:02; 44.0
2017-12-29; 01:20:03; 44.0
2017-12-29; 01:30:02; 43.5
2017-12-29; 01:40:03; 44.5
2017-12-29; 01:50:02; 43.5
2017-12-29; 02:00:03; 45.1
2017-12-29; 02:10:02; 43.5
2017-12-29; 02:20:03; 43.5
2017-12-29; 02:30:02; 42.9
2017-12-29; 02:40:03; 42.9
2017-12-29; 02:50:02; 43.5
2017-12-29; 03:00:03; 45.1
2017-12-29; 03:10:02; 44.0
2017-12-29; 03:20:03; 42.9
2017-12-29; 03:30:02; 44.0
2017-12-29; 03:40:02; 44.0
2017-12-29; 03:50:02; 44.0
2017-12-29; 04:00:02; 45.1
2017-12-29; 04:10:02; 43.5
2017-12-29; 04:20:03; 43.5
2017-12-29; 04:30:02; 44.0
2017-12-29; 04:40:02; 43.5
2017-12-29; 04:50:02; 44.0
2017-12-29; 05:00:02; 45.1
2017-12-29; 05:10:02; 43.5
2017-12-29; 05:20:03; 43.5
2017-12-29; 05:30:02; 44.0
2017-12-29; 05:40:02; 43.5
2017-12-29; 05:50:02; 43.5
2017-12-29; 06:00:02; 45.6
2017-12-29; 06:10:02; 44.0
2017-12-29; 06:20:02; 42.9
2017-12-29; 06:30:03; 43.5
2017-12-29; 06:40:02; 44.0
2017-12-29; 06:50:03; 43.5
2017-12-29; 07:00:02; 45.1
2017-12-29; 07:10:02; 43.5
2017-12-29; 07:20:02; 42.9
2017-12-29; 07:30:03; 44.0
2017-12-29; 07:40:02; 43.5
2017-12-29; 07:50:03; 43.5
2017-12-29; 08:00:02; 45.6
2017-12-29; 08:10:02; 42.9
2017-12-29; 08:20:02; 43.5
2017-12-29; 08:30:03; 42.9
2017-12-29; 08:40:02; 43.5
2017-12-29; 08:50:03; 42.9
2017-12-29; 09:00:02; 45.1
2017-12-29; 09:10:02; 42.9
2017-12-29; 09:20:02; 42.9
2017-12-29; 09:30:03; 43.5
2017-12-29; 09:40:02; 44.0
2017-12-29; 09:50:03; 42.9
2017-12-29; 10:00:02; 45.1
2017-12-29; 10:10:02; 44.0
2017-12-29; 10:20:02; 43.5
2017-12-29; 10:30:03; 43.5
2017-12-29; 10:40:02; 44.0
2017-12-29; 10:50:03; 43.5
2017-12-29; 11:00:02; 46.2
2017-12-29; 11:10:03; 44.0
2017-12-29; 11:20:02; 44.5
2017-12-29; 11:30:03; 45.1
2017-12-29; 11:40:02; 44.0
2017-12-29; 11:50:02; 44.0
2017-12-29; 12:00:03; 46.2
2017-12-29; 12:10:03; 44.0
2017-12-29; 12:20:02; 44.0
2017-12-29; 12:30:02; 44.0
2017-12-29; 12:40:02; 44.0
2017-12-29; 12:50:02; 45.1
2017-12-29; 13:00:05; 42.9
2017-12-29; 13:10:03; 53.7
2017-12-29; 13:20:04; 45.1
2017-12-29; 13:30:03; 44.0
2017-12-29; 13:40:02; 44.0
2017-12-29; 14:10:05; 37.0
2017-12-29; 14:20:02; 42.4
2017-12-29; 14:30:02; 42.9
2017-12-29; 14:40:02; 44.0
2017-12-29; 14:50:02; 44.0
2017-12-29; 15:00:03; 45.6
2017-12-29; 15:10:02; 45.1
2017-12-29; 15:20:03; 45.1
2017-12-29; 15:30:02; 45.1
2017-12-29; 15:40:03; 45.1
2017-12-29; 15:50:02; 45.1
2017-12-29; 16:00:03; 46.2
